nama_variabel,nama_tahun,nama_wilayah,data_content
Index Keparahan Kemiskinan,2016,SULAWESI SELATAN,0.55
Index Keparahan Kemiskinan,2016,Kepulauan Selayar,0.65
Index Keparahan Kemiskinan,2016,Bulukumba,0.52
Index Keparahan Kemiskinan,2016,Bantaeng,0.59
Index Keparahan Kemiskinan,2016,Jeneponto,0.96
Index Keparahan Kemiskinan,2016,Takalar,0.35
Index Keparahan Kemiskinan,2016,Gowa,0.47
Index Keparahan Kemiskinan,2016,Sinjai,0.43
Index Keparahan Kemiskinan,2016,Maros,0.79
Index Keparahan Kemiskinan,2016,Pangkajene Dan Kepulauan,0.97
Index Keparahan Kemiskinan,2016,Barru,0.52
Index Keparahan Kemiskinan,2016,Bone,0.31
Index Keparahan Kemiskinan,2016,Soppeng,0.5
Index Keparahan Kemiskinan,2016,Wajo,0.3
Index Keparahan Kemiskinan,2016,Sidenreng Rappang,0.24
Index Keparahan Kemiskinan,2016,Pinrang,0.36
Index Keparahan Kemiskinan,2016,Enrekang,0.64
Index Keparahan Kemiskinan,2016,Luwu,0.61
Index Keparahan Kemiskinan,2016,Tana Toraja,0.98
Index Keparahan Kemiskinan,2016,Luwu Utara,0.6
Index Keparahan Kemiskinan,2016,Luwu Timur,0.23
Index Keparahan Kemiskinan,2016,Toraja Utara,1.34
Index Keparahan Kemiskinan,2016,Kota Makassar,0.16
Index Keparahan Kemiskinan,2016,Kota Parepare,0.19
Index Keparahan Kemiskinan,2016,Kota Palopo,0.28
Index Keparahan Kemiskinan,2016,SULAWESI TENGGARA,0.9
Index Keparahan Kemiskinan,2016,Buton,0.65
Index Keparahan Kemiskinan,2016,Muna,0.95
Index Keparahan Kemiskinan,2016,Konawe,0.65
Index Keparahan Kemiskinan,2016,Kolaka,0.81
Index Keparahan Kemiskinan,2016,Konawe Selatan,0.77
Index Keparahan Kemiskinan,2016,Bombana,0.82
Index Keparahan Kemiskinan,2016,Wakatobi,0.76
Index Keparahan Kemiskinan,2016,Kolaka Utara,1.11
Index Keparahan Kemiskinan,2016,Buton Utara,1.53
Index Keparahan Kemiskinan,2016,Konawe Utara,0.69
Index Keparahan Kemiskinan,2016,Kolaka Timur,1.82
Index Keparahan Kemiskinan,2016,Konawe Kepulauan,1.74
Index Keparahan Kemiskinan,2016,Muna Barat,-
Index Keparahan Kemiskinan,2016,Buton Tengah,-
Index Keparahan Kemiskinan,2016,Buton Selatan,-
Index Keparahan Kemiskinan,2016,Kota Kendari,0.17
Index Keparahan Kemiskinan,2016,Kota Baubau,0.32
Index Keparahan Kemiskinan,2016,GORONTALO,1.47
Index Keparahan Kemiskinan,2016,Boalemo,2.13
Index Keparahan Kemiskinan,2016,Gorontalo,1.5
Index Keparahan Kemiskinan,2016,Pohuwato,1.74
Index Keparahan Kemiskinan,2016,Bone Bolango,1.56
Index Keparahan Kemiskinan,2016,Gorontalo Utara,1.07
Index Keparahan Kemiskinan,2016,Kota Gorontalo,0.28
Index Keparahan Kemiskinan,2016,SULAWESI BARAT,0.48
Index Keparahan Kemiskinan,2016,Majene,0.43
Index Keparahan Kemiskinan,2016,Polewali Mandar,0.73
Index Keparahan Kemiskinan,2016,Mamasa,0.38
Index Keparahan Kemiskinan,2016,Mamuju,0.2
Index Keparahan Kemiskinan,2016,Mamuju Utara,0.14
Index Keparahan Kemiskinan,2016,Mamuju Tengah,0.2
Index Keparahan Kemiskinan,2016,MALUKU,0.99
Index Keparahan Kemiskinan,2016,Maluku Tenggara Barat,0.77
Index Keparahan Kemiskinan,2016,Maluku Tenggara,1.22
Index Keparahan Kemiskinan,2016,Maluku Tengah,0.86
Index Keparahan Kemiskinan,2016,Buru,1
Index Keparahan Kemiskinan,2016,Kepulauan Aru,1.36
Index Keparahan Kemiskinan,2016,Seram Bagian Barat,1.32
Index Keparahan Kemiskinan,2016,Seram Bagian Timur,1.2
Index Keparahan Kemiskinan,2016,Maluku Barat Daya,1.76
Index Keparahan Kemiskinan,2016,Buru Selatan,0.26
Index Keparahan Kemiskinan,2016,Kota Ambon,0.14
Index Keparahan Kemiskinan,2016,Kota Tual,1.03
Index Keparahan Kemiskinan,2016,MALUKU UTARA,0.18
Index Keparahan Kemiskinan,2016,Halmahera Barat,0.07
Index Keparahan Kemiskinan,2016,Halmahera Tengah,0.09
Index Keparahan Kemiskinan,2016,Kepulauan Sula,0.42
Index Keparahan Kemiskinan,2016,Halmahera Selatan,0.16
Index Keparahan Kemiskinan,2016,Halmahera Utara,0.05
Index Keparahan Kemiskinan,2016,Halmahera Timur,0.66
Index Keparahan Kemiskinan,2016,Pulau Morotai,0.06
Index Keparahan Kemiskinan,2016,Pulau Taliabu,0.4
Index Keparahan Kemiskinan,2016,Kota Ternate,0.03
Index Keparahan Kemiskinan,2016,Kota Tidore Kepulauan,0.02
Index Keparahan Kemiskinan,2016,PAPUA BARAT,2.82
Index Keparahan Kemiskinan,2016,Fakfak,2.14
Index Keparahan Kemiskinan,2016,Kaimana,1.38
Index Keparahan Kemiskinan,2016,Teluk Wondama,4.26
Index Keparahan Kemiskinan,2016,Teluk Bintuni,4.83
Index Keparahan Kemiskinan,2016,Manokwari,2.43
Index Keparahan Kemiskinan,2016,Sorong Selatan,1.35
Index Keparahan Kemiskinan,2016,Sorong,4.11
Index Keparahan Kemiskinan,2016,Raja Ampat,1.17
Index Keparahan Kemiskinan,2016,Tambrauw,0.88
Index Keparahan Kemiskinan,2016,Maybrat,4.17
Index Keparahan Kemiskinan,2016,Manokwari Selatan,4.94
Index Keparahan Kemiskinan,2016,Pegunungan Arfak,1.05
Index Keparahan Kemiskinan,2016,Kota Sorong,0.64
Index Keparahan Kemiskinan,2016,PAPUA,4.19
Index Keparahan Kemiskinan,2016,Merauke,1.52
Index Keparahan Kemiskinan,2016,Jayawijaya,8.26
Index Keparahan Kemiskinan,2016,Jayapura,0.91
Index Keparahan Kemiskinan,2016,Nabire,3.81
Index Keparahan Kemiskinan,2016,Kepulauan Yapen,4.28
Index Keparahan Kemiskinan,2016,Biak Numfor,3.02
Index Keparahan Kemiskinan,2016,Paniai,3.38
Index Keparahan Kemiskinan,2016,Puncak Jaya,1.8
Index Keparahan Kemiskinan,2016,Mimika,1.51
Index Keparahan Kemiskinan,2016,Boven Digoel,1.3
Index Keparahan Kemiskinan,2016,Mappi,3.61
Index Keparahan Kemiskinan,2016,Asmat,2.5
Index Keparahan Kemiskinan,2016,Yahukimo,4.22
Index Keparahan Kemiskinan,2016,Pegunungan Bintang,1.83
Index Keparahan Kemiskinan,2016,Tolikara,3.06
Index Keparahan Kemiskinan,2016,Sarmi,0.75
Index Keparahan Kemiskinan,2016,Keerom,1.8
Index Keparahan Kemiskinan,2016,Waropen,7.09
Index Keparahan Kemiskinan,2016,Supiori,3.85
Index Keparahan Kemiskinan,2016,Mamberamo Raya,2.3
Index Keparahan Kemiskinan,2016,Nduga *,2.43
Index Keparahan Kemiskinan,2016,Lanny Jaya,5.39
Index Keparahan Kemiskinan,2016,Mamberamo Tengah,1.24
Index Keparahan Kemiskinan,2016,Yalimo,4.34
Index Keparahan Kemiskinan,2016,Puncak,1.15
Index Keparahan Kemiskinan,2016,Dogiyai,3.78
Index Keparahan Kemiskinan,2016,Intan Jaya,6.16
Index Keparahan Kemiskinan,2016,Deiyai,4.19
Index Keparahan Kemiskinan,2016,Kota Jayapura,0.45
Index Keparahan Kemiskinan,2015,ACEH,0.83
Index Keparahan Kemiskinan,2015,Simeulue,0.64
Index Keparahan Kemiskinan,2015,Aceh Singkil,1.84
Index Keparahan Kemiskinan,2015,Aceh Selatan,0.42
Index Keparahan Kemiskinan,2015,Aceh Tenggara,0.83
Index Keparahan Kemiskinan,2015,Aceh Timur,0.59
Index Keparahan Kemiskinan,2015,Aceh Tengah,0.6
Index Keparahan Kemiskinan,2015,Aceh Barat,1.38
Index Keparahan Kemiskinan,2015,Aceh Besar,0.55
Index Keparahan Kemiskinan,2015,Pidie,1.41
Index Keparahan Kemiskinan,2015,Bireuen,0.47
Index Keparahan Kemiskinan,2015,Aceh Utara,0.82
Index Keparahan Kemiskinan,2015,Aceh Barat Daya,0.61
Index Keparahan Kemiskinan,2015,Gayo Lues,1.07
Index Keparahan Kemiskinan,2015,Aceh Tamiang,0.44
Index Keparahan Kemiskinan,2015,Nagan Raya,1.06
Index Keparahan Kemiskinan,2015,Aceh Jaya,0.55
Index Keparahan Kemiskinan,2015,Bener Meriah,0.83
Index Keparahan Kemiskinan,2015,Pidie Jaya,1.06
Index Keparahan Kemiskinan,2015,Kota Banda Aceh,0.5
Index Keparahan Kemiskinan,2015,Kota Sabang,0.85
Index Keparahan Kemiskinan,2015,Kota Langsa,0.57
Index Keparahan Kemiskinan,2015,Kota Lhokseumawe,0.62
Index Keparahan Kemiskinan,2015,Kota Subulussalam,0.91
Index Keparahan Kemiskinan,2015,SUMATERA UTARA,0.42
Index Keparahan Kemiskinan,2015,Nias,1.01
Index Keparahan Kemiskinan,2015,Mandailing Natal,0.3
Index Keparahan Kemiskinan,2015,Tapanuli Selatan,0.22
Index Keparahan Kemiskinan,2015,Tapanuli Tengah,0.45
Index Keparahan Kemiskinan,2015,Tapanuli Utara,0.35
Index Keparahan Kemiskinan,2015,Toba Samosir,0.21
Index Keparahan Kemiskinan,2015,Labuhan Batu,0.2
Index Keparahan Kemiskinan,2015,Asahan,0.36
Index Keparahan Kemiskinan,2015,Simalungun,0.26
Index Keparahan Kemiskinan,2015,Dairi,0.15
Index Keparahan Kemiskinan,2015,Karo,0.34
Index Keparahan Kemiskinan,2015,Deli Serdang,0.09
Index Keparahan Kemiskinan,2015,Langkat,0.42
Index Keparahan Kemiskinan,2015,Nias Selatan,0.62
Index Keparahan Kemiskinan,2015,Humbang Hasundutan,0.27
Index Keparahan Kemiskinan,2015,Pakpak Bharat,0.18
Index Keparahan Kemiskinan,2015,Samosir,0.3
Index Keparahan Kemiskinan,2015,Serdang Bedagai,0.3
Index Keparahan Kemiskinan,2015,Batu Bara,0.31
Index Keparahan Kemiskinan,2015,Padang Lawas Utara,0.22
Index Keparahan Kemiskinan,2015,Padang Lawas,0.18
Index Keparahan Kemiskinan,2015,Labuhan Batu Selatan,0.29
Index Keparahan Kemiskinan,2015,Labuhan Batu Utara,0.36
Index Keparahan Kemiskinan,2015,Nias Utara,1.6
Index Keparahan Kemiskinan,2015,Nias Barat,1.72
Index Keparahan Kemiskinan,2015,Kota Sibolga,0.69
Index Keparahan Kemiskinan,2015,Kota Tanjung Balai,0.46
Index Keparahan Kemiskinan,2015,Kota Pematang Siantar,0.32
Index Keparahan Kemiskinan,2015,Kota Tebing Tinggi,0.29
Index Keparahan Kemiskinan,2015,Kota Medan,0.24
Index Keparahan Kemiskinan,2015,Kota Binjai,0.17
Index Keparahan Kemiskinan,2015,Kota Padangsidimpuan,0.53
Index Keparahan Kemiskinan,2015,Kota Gunungsitoli,1.16
Index Keparahan Kemiskinan,2015,SUMATERA BARAT,0.21
Index Keparahan Kemiskinan,2015,Kepulauan Mentawai,0.71
Index Keparahan Kemiskinan,2015,Pesisir Selatan,0.15
Index Keparahan Kemiskinan,2015,Solok,0.3
Index Keparahan Kemiskinan,2015,Sijunjung,0.25
Index Keparahan Kemiskinan,2015,Tanah Datar,0.06
Index Keparahan Kemiskinan,2015,Padang Pariaman,0.2
Index Keparahan Kemiskinan,2015,Agam,0.17
Index Keparahan Kemiskinan,2015,Lima Puluh Kota,0.18
Index Keparahan Kemiskinan,2015,Pasaman,0.2
Index Keparahan Kemiskinan,2015,Solok Selatan,0.22
Index Keparahan Kemiskinan,2015,Dharmasraya,0.25
Index Keparahan Kemiskinan,2015,Pasaman Barat,0.32
Index Keparahan Kemiskinan,2015,Kota Padang,0.09
Index Keparahan Kemiskinan,2015,Kota Solok,0.08
Index Keparahan Kemiskinan,2015,Kota Sawah Lunto,0.03
Index Keparahan Kemiskinan,2015,Kota Padang Panjang,0.08
Index Keparahan Kemiskinan,2015,Kota Bukittinggi,0.23
Index Keparahan Kemiskinan,2015,Kota Payakumbuh,0.13
Index Keparahan Kemiskinan,2015,Kota Pariaman,0.09
Index Keparahan Kemiskinan,2015,RIAU,0.36
Index Keparahan Kemiskinan,2015,Kuantan Singingi,0.36
Index Keparahan Kemiskinan,2015,Indragiri Hulu,0.36
Index Keparahan Kemiskinan,2015,Indragiri Hilir,0.4
Index Keparahan Kemiskinan,2015,Pelalawan,0.65
Index Keparahan Kemiskinan,2015,Siak,0.12
Index Keparahan Kemiskinan,2015,Kampar,0.32
Index Keparahan Kemiskinan,2015,Rokan Hulu,0.34
Index Keparahan Kemiskinan,2015,Bengkalis,0.25
Index Keparahan Kemiskinan,2015,Rokan Hilir,0.34
Index Keparahan Kemiskinan,2015,Kepulauan Meranti,2.03
Index Keparahan Kemiskinan,2015,Kota Pekanbaru,0.08
Index Keparahan Kemiskinan,2015,Kota Dumai,0.11
Index Keparahan Kemiskinan,2015,JAMBI,0.35
Index Keparahan Kemiskinan,2015,Kerinci,0.36
Index Keparahan Kemiskinan,2015,Merangin,0.32
Index Keparahan Kemiskinan,2015,Sarolangun,0.18
Index Keparahan Kemiskinan,2015,Batang Hari,0.54
Index Keparahan Kemiskinan,2015,Muaro Jambi,0.13
Index Keparahan Kemiskinan,2015,Tanjung Jabung Timur,0.45
Index Keparahan Kemiskinan,2015,Tanjung Jabung Barat,0.61
Index Keparahan Kemiskinan,2015,Tebo,0.11
Index Keparahan Kemiskinan,2015,Bungo,0.12
Index Keparahan Kemiskinan,2015,Kota Jambi,0.25
Index Keparahan Kemiskinan,2015,Kota Sungai Penuh,0.12
Index Keparahan Kemiskinan,2015,SUMATERA SELATAN,0.64
Index Keparahan Kemiskinan,2015,Ogan Komering Ulu,0.47
Index Keparahan Kemiskinan,2015,Ogan Komering Ilir,0.85
Index Keparahan Kemiskinan,2015,Muara Enim,0.54
Index Keparahan Kemiskinan,2015,Lahat,0.7
Index Keparahan Kemiskinan,2015,Musi Rawas,0.4
Index Keparahan Kemiskinan,2015,Musi Banyuasin,0.65
Index Keparahan Kemiskinan,2015,Banyu Asin,0.75
Index Keparahan Kemiskinan,2015,Ogan Komering Ulu Selatan,0.34
Index Keparahan Kemiskinan,2015,Ogan Komering Ulu Timur,0.34
Index Keparahan Kemiskinan,2015,Ogan Ilir,0.73
Index Keparahan Kemiskinan,2015,Empat Lawang,0.38
Index Keparahan Kemiskinan,2015,Penukal Abab Lematang Ilir,0.5
Index Keparahan Kemiskinan,2015,Musi Rawas Utara,0.73
Index Keparahan Kemiskinan,2015,Kota Palembang,0.49
Index Keparahan Kemiskinan,2015,Kota Prabumulih,0.47
Index Keparahan Kemiskinan,2015,Kota Pagar Alam,0.4
Index Keparahan Kemiskinan,2015,Kota Lubuklinggau,0.57
Index Keparahan Kemiskinan,2015,BENGKULU,0.97
Index Keparahan Kemiskinan,2015,Bengkulu Selatan,1.34
Index Keparahan Kemiskinan,2015,Rejang Lebong,0.74
Index Keparahan Kemiskinan,2015,Bengkulu Utara,0.56
Index Keparahan Kemiskinan,2015,Kaur,0.83
Index Keparahan Kemiskinan,2015,Seluma,1.32
Index Keparahan Kemiskinan,2015,Mukomuko,0.74
Index Keparahan Kemiskinan,2015,Lebong,0.42
Index Keparahan Kemiskinan,2015,Kepahiang,0.67
Index Keparahan Kemiskinan,2015,Bengkulu Tengah,0.27
Index Keparahan Kemiskinan,2015,Kota Bengkulu,1.42
Index Keparahan Kemiskinan,2015,LAMPUNG,0.59
Index Keparahan Kemiskinan,2015,Lampung Barat,0.56
Index Keparahan Kemiskinan,2015,Tanggamus,0.46
Index Keparahan Kemiskinan,2015,Lampung Selatan,0.71
Index Keparahan Kemiskinan,2015,Lampung Timur,0.63
Index Keparahan Kemiskinan,2015,Lampung Tengah,0.59
Index Keparahan Kemiskinan,2015,Lampung Utara,1.14
Index Keparahan Kemiskinan,2015,Way Kanan,0.49
Index Keparahan Kemiskinan,2015,Tulangbawang,0.51
Index Keparahan Kemiskinan,2015,Pesawaran,0.75
Index Keparahan Kemiskinan,2015,Pringsewu,0.25
Index Keparahan Kemiskinan,2015,Mesuji,0.24
Index Keparahan Kemiskinan,2015,Tulang Bawang Barat,0.36
Index Keparahan Kemiskinan,2015,Pesisir Barat,0.64
Index Keparahan Kemiskinan,2015,Kota Bandar Lampung,0.24
Index Keparahan Kemiskinan,2015,Kota Metro,0.37
Index Keparahan Kemiskinan,2015,KEP. BANGKA BELITUNG,0.14
Index Keparahan Kemiskinan,2015,Bangka,0.1
Index Keparahan Kemiskinan,2015,Belitung,0.23
Index Keparahan Kemiskinan,2015,Bangka Barat,0.05
Index Keparahan Kemiskinan,2015,Bangka Tengah,0.2
Index Keparahan Kemiskinan,2015,Bangka Selatan,0.07
Index Keparahan Kemiskinan,2015,Belitung Timur,0.18
Index Keparahan Kemiskinan,2015,Kota Pangkal Pinang,0.07
Index Keparahan Kemiskinan,2015,KEPULAUAN RIAU,0.25
Index Keparahan Kemiskinan,2015,Karimun,0.2
Index Keparahan Kemiskinan,2015,Bintan,0.19
Index Keparahan Kemiskinan,2015,Natuna,0.07
Index Keparahan Kemiskinan,2015,Lingga,0.46
Index Keparahan Kemiskinan,2015,Kepulauan Anambas,0.26
Index Keparahan Kemiskinan,2015,Kota Batam,0.14
Index Keparahan Kemiskinan,2015,Kota Tanjung Pinang,0.27
Index Keparahan Kemiskinan,2015,DKI JAKARTA,0.1
Index Keparahan Kemiskinan,2015,Kepulauan Seribu,0.29
Index Keparahan Kemiskinan,2015,Kota Jakarta Selatan,0.07
Index Keparahan Kemiskinan,2015,Kota Jakarta Timur,0.12
Index Keparahan Kemiskinan,2015,Kota Jakarta Pusat,0.02
Index Keparahan Kemiskinan,2015,Kota Jakarta Barat,0.03
Index Keparahan Kemiskinan,2015,Kota Jakarta Utara,0.19
Index Keparahan Kemiskinan,2015,JAWA BARAT,0.43
Index Keparahan Kemiskinan,2015,Bogor,0.46
Index Keparahan Kemiskinan,2015,Sukabumi,0.25
Index Keparahan Kemiskinan,2015,Cianjur,0.45
Index Keparahan Kemiskinan,2015,Bandung,0.43
Index Keparahan Kemiskinan,2015,Garut,0.54
Index Keparahan Kemiskinan,2015,Tasikmalaya,0.45
Index Keparahan Kemiskinan,2015,Ciamis,0.3
Index Keparahan Kemiskinan,2015,Kuningan,0.62
Index Keparahan Kemiskinan,2015,Cirebon,0.57
Index Keparahan Kemiskinan,2015,Majalengka,0.6
Index Keparahan Kemiskinan,2015,Sumedang,0.45
Index Keparahan Kemiskinan,2015,Indramayu,0.62
Index Keparahan Kemiskinan,2015,Subang,0.81
Index Keparahan Kemiskinan,2015,Purwakarta,0.37
Index Keparahan Kemiskinan,2015,Karawang,0.34
Index Keparahan Kemiskinan,2015,Bekasi,0.16
Index Keparahan Kemiskinan,2015,Bandung Barat,0.59
Index Keparahan Kemiskinan,2015,Pangandaran,0.43
Index Keparahan Kemiskinan,2015,Kota Bogor,0.33
Index Keparahan Kemiskinan,2015,Kota Sukabumi,0.41
Index Keparahan Kemiskinan,2015,Kota Bandung,0.19
Index Keparahan Kemiskinan,2015,Kota Cirebon,0.26
Index Keparahan Kemiskinan,2015,Kota Bekasi,0.15
Index Keparahan Kemiskinan,2015,Kota Depok,0.06
Index Keparahan Kemiskinan,2015,Kota Cimahi,0.21
Index Keparahan Kemiskinan,2015,Kota Tasikmalaya,0.69
Index Keparahan Kemiskinan,2015,Kota Banjar,0.11
Index Keparahan Kemiskinan,2015,JAWA TENGAH,0.65
Index Keparahan Kemiskinan,2015,Cilacap,0.76
Index Keparahan Kemiskinan,2015,Banyumas,0.71
Index Keparahan Kemiskinan,2015,Purbalingga,0.85
Index Keparahan Kemiskinan,2015,Banjarnegara,0.93
Index Keparahan Kemiskinan,2015,Kebumen,1.19
Index Keparahan Kemiskinan,2015,Purworejo,0.63
Index Keparahan Kemiskinan,2015,Wonosobo,1.6
Index Keparahan Kemiskinan,2015,Magelang,0.32
Index Keparahan Kemiskinan,2015,Boyolali,0.5
Index Keparahan Kemiskinan,2015,Klaten,0.72
Index Keparahan Kemiskinan,2015,Sukoharjo,0.25
Index Keparahan Kemiskinan,2015,Wonogiri,0.5
Index Keparahan Kemiskinan,2015,Karanganyar,0.4
Index Keparahan Kemiskinan,2015,Sragen,0.76
Index Keparahan Kemiskinan,2015,Grobogan,0.65
Index Keparahan Kemiskinan,2015,Blora,0.54
Index Keparahan Kemiskinan,2015,Rembang,0.99
Index Keparahan Kemiskinan,2015,Pati,0.55
Index Keparahan Kemiskinan,2015,Kudus,0.17
Index Keparahan Kemiskinan,2015,Jepara,0.28
Index Keparahan Kemiskinan,2015,Demak,0.6
Index Keparahan Kemiskinan,2015,Semarang,0.3
Index Keparahan Kemiskinan,2015,Temanggung,0.47
Index Keparahan Kemiskinan,2015,Kendal,0.57
Index Keparahan Kemiskinan,2015,Batang,0.43
Index Keparahan Kemiskinan,2015,Pekalongan,0.46
Index Keparahan Kemiskinan,2015,Pemalang,1.24
Index Keparahan Kemiskinan,2015,Tegal,0.36
Index Keparahan Kemiskinan,2015,Brebes,0.93
Index Keparahan Kemiskinan,2015,Kota Magelang,0.31
Index Keparahan Kemiskinan,2015,Kota Surakarta,0.4
Index Keparahan Kemiskinan,2015,Kota Salatiga,0.26
Index Keparahan Kemiskinan,2015,Kota Semarang,0.09
Index Keparahan Kemiskinan,2015,Kota Pekalongan,0.15
Index Keparahan Kemiskinan,2015,Kota Tegal,0.35
Index Keparahan Kemiskinan,2015,D I YOGYAKARTA,0.83
Index Keparahan Kemiskinan,2015,Kulon Progo,1.24
Index Keparahan Kemiskinan,2015,Bantul,0.89
Index Keparahan Kemiskinan,2015,Gunung Kidul,1.33
Index Keparahan Kemiskinan,2015,Sleman,0.37
Index Keparahan Kemiskinan,2015,Kota Yogyakarta,0.23
Index Keparahan Kemiskinan,2015,JAWA TIMUR,0.52
Index Keparahan Kemiskinan,2015,Pacitan,0.9
Index Keparahan Kemiskinan,2015,Ponorogo,0.33
Index Keparahan Kemiskinan,2015,Trenggalek,0.59
Index Keparahan Kemiskinan,2015,Tulungagung,0.3
Index Keparahan Kemiskinan,2015,Blitar,0.38
Index Keparahan Kemiskinan,2015,Kediri,0.45
Index Keparahan Kemiskinan,2015,Malang,0.55
Index Keparahan Kemiskinan,2015,Lumajang,0.41
Index Keparahan Kemiskinan,2015,Jember,0.33
Index Keparahan Kemiskinan,2015,Banyuwangi,0.2
Index Keparahan Kemiskinan,2015,Bondowoso,0.39
Index Keparahan Kemiskinan,2015,Situbondo,0.59
Index Keparahan Kemiskinan,2015,Probolinggo,0.97
Index Keparahan Kemiskinan,2015,Pasuruan,0.31
Index Keparahan Kemiskinan,2015,Sidoarjo,0.14
Index Keparahan Kemiskinan,2015,Mojokerto,0.43
Index Keparahan Kemiskinan,2015,Jombang,0.39
Index Keparahan Kemiskinan,2015,Nganjuk,0.42
Index Keparahan Kemiskinan,2015,Madiun,0.46
Index Keparahan Kemiskinan,2015,Magetan,0.38
Index Keparahan Kemiskinan,2015,Ngawi,0.59
Index Keparahan Kemiskinan,2015,Bojonegoro,0.42
Index Keparahan Kemiskinan,2015,Tuban,0.79
Index Keparahan Kemiskinan,2015,Lamongan,0.58
Index Keparahan Kemiskinan,2015,Gresik,0.67
Index Keparahan Kemiskinan,2015,Bangkalan,0.78
Index Keparahan Kemiskinan,2015,Sampang,1.44
Index Keparahan Kemiskinan,2015,Pamekasan,0.88
Index Keparahan Kemiskinan,2015,Sumenep,0.45
Index Keparahan Kemiskinan,2015,Kota Kediri,0.43
Index Keparahan Kemiskinan,2015,Kota Blitar,0.18
Index Keparahan Kemiskinan,2015,Kota Malang,0.11
Index Keparahan Kemiskinan,2015,Kota Probolinggo,0.37
Index Keparahan Kemiskinan,2015,Kota Pasuruan,0.44
Index Keparahan Kemiskinan,2015,Kota Mojokerto,0.26
Index Keparahan Kemiskinan,2015,Kota Madiun,0.1
Index Keparahan Kemiskinan,2015,Kota Surabaya,0.15
Index Keparahan Kemiskinan,2015,Kota Batu,0.13
Index Keparahan Kemiskinan,2015,BANTEN,0.23
Index Keparahan Kemiskinan,2015,Pandeglang,0.37
Index Keparahan Kemiskinan,2015,Lebak,0.34
Index Keparahan Kemiskinan,2015,Tangerang,0.18
Index Keparahan Kemiskinan,2015,Serang,0.15
Index Keparahan Kemiskinan,2015,Kota Tangerang,0.26
Index Keparahan Kemiskinan,2015,Kota Cilegon,0.07
Index Keparahan Kemiskinan,2015,Kota Serang,0.26
Index Keparahan Kemiskinan,2015,Kota Tangerang Selatan,0.05
Index Keparahan Kemiskinan,2015,BALI,0.14
Index Keparahan Kemiskinan,2015,Jembrana,0.19
Index Keparahan Kemiskinan,2015,Tabanan,0.09
Index Keparahan Kemiskinan,2015,Badung,0.02
Index Keparahan Kemiskinan,2015,Gianyar,0.1
Index Keparahan Kemiskinan,2015,Klungkung,0.22
Index Keparahan Kemiskinan,2015,Bangli,0.17
Index Keparahan Kemiskinan,2015,Karang Asem,0.2
Index Keparahan Kemiskinan,2015,Buleleng,0.14
Index Keparahan Kemiskinan,2015,Kota Denpasar,0.04
Index Keparahan Kemiskinan,2015,NUSA TENGGARA BARAT,0.91
Index Keparahan Kemiskinan,2015,Lombok Barat,0.77
Index Keparahan Kemiskinan,2015,Lombok Tengah,0.87
Index Keparahan Kemiskinan,2015,Lombok Timur,0.87
Index Keparahan Kemiskinan,2015,Sumbawa,0.63
Index Keparahan Kemiskinan,2015,Dompu,0.61
Index Keparahan Kemiskinan,2015,Bima,0.57
Index Keparahan Kemiskinan,2015,Sumbawa Barat,0.81
Index Keparahan Kemiskinan,2015,Lombok Utara,2.61
Index Keparahan Kemiskinan,2015,Kota Mataram,0.38
Index Keparahan Kemiskinan,2015,Kota Bima,0.49
Index Keparahan Kemiskinan,2015,NUSA TENGGARA TIMUR,1.07
Index Keparahan Kemiskinan,2015,Sumba Barat,1.19
Index Keparahan Kemiskinan,2015,Sumba Timur,1.4
Index Keparahan Kemiskinan,2015,Kupang,1.5
Index Keparahan Kemiskinan,2015,Timor Tengah Selatan,1.74
Index Keparahan Kemiskinan,2015,Timor Tengah Utara,0.98
